arrival_rate,bp_parameter_L,bp_parameter_H,FCFS_L2_norm_flow_time
24,8.500000,262144,137985872.987985
24,9.800000,32768,161515210.294854
24,12.400000,4096,170497894.291798
24,18.900000,512,171765115.314326
24,56.300000,64,169044283.533188
24,60.000000,12,167929389.199256
24,60.000000,18,167284992.459911
24,60.000000,24,168691481.086560
