arrival_rate,bp_parameter_L,bp_parameter_H,FCFS_L2_norm_flow_time
24,8.500000,262144,160329483.531365
24,9.800000,32768,177478280.122424
24,12.400000,4096,172837157.093108
24,18.900000,512,168793896.288225
24,56.300000,64,168152972.983478
24,60.000000,12,169002609.413361
24,60.000000,18,167816759.897830
24,60.000000,24,169300515.616257
