arrival_rate,bp_parameter_L,bp_parameter_H,FCFS_L2_norm_flow_time
30,8.500000,262144,128887714.864647
30,9.800000,32768,134627719.683286
30,12.400000,4096,134084125.543978
30,18.900000,512,141774890.515058
30,56.300000,64,140129564.691033
30,60.000000,12,142227380.559320
30,60.000000,18,140868457.795718
30,60.000000,24,142176188.231783
