arrival_rate,bp_parameter_L,bp_parameter_H,FCFS_L2_norm_flow_time
26,8.500000,262144,211755450.798222
26,9.800000,32768,165478922.654853
26,12.400000,4096,159824736.895805
26,18.900000,512,157394059.713951
26,56.300000,64,159055022.707516
26,60.000000,12,158609718.861545
26,60.000000,18,159545748.987749
26,60.000000,24,159950139.855742
