arrival_rate,bp_parameter_L,bp_parameter_H,FCFS_L2_norm_flow_time
40,8.500000,262144,77471981.958152
40,9.800000,32768,66278119.129246
40,12.400000,4096,91293035.700774
40,18.900000,512,94812935.211107
40,56.300000,64,93993813.257600
40,60.000000,12,93665891.436523
40,60.000000,18,95743932.171525
40,60.000000,24,93794630.370308
