arrival_rate,bp_parameter_L,bp_parameter_H,FCFS_L2_norm_flow_time
32,8.500000,262144,168101372.535428
32,9.800000,32768,133467516.977854
32,12.400000,4096,133071433.020238
32,18.900000,512,132450923.136593
32,56.300000,64,132316192.410738
32,60.000000,12,131853517.680402
32,60.000000,18,132098028.376519
32,60.000000,24,130819341.810472
