arrival_rate,bp_parameter_L,bp_parameter_H,FCFS_L2_norm_flow_time
24,8.500000,262144,182968307.897471
24,9.800000,32768,163234471.709617
24,12.400000,4096,172280200.415790
24,18.900000,512,167151928.265503
24,56.300000,64,167689509.859049
24,60.000000,12,167701239.580443
24,60.000000,18,169408244.430918
24,60.000000,24,170710401.232384
