arrival_rate,bp_parameter_L,bp_parameter_H,FCFS_L2_norm_flow_time
20,8.500000,262144,179065390.804555
20,9.800000,32768,178731488.417484
20,12.400000,4096,188268868.966628
20,18.900000,512,189402926.017839
20,56.300000,64,186605062.849796
20,60.000000,12,187343536.190750
20,60.000000,18,187628260.317333
20,60.000000,24,187232775.483153
