arrival_rate,bp_parameter_L,bp_parameter_H,FCFS_L2_norm_flow_time
28,8.500000,262144,152160593.528433
28,9.800000,32768,156356539.507980
28,12.400000,4096,152394916.979657
28,18.900000,512,149862329.269961
28,56.300000,64,150728281.741093
28,60.000000,12,149712207.168463
28,60.000000,18,151963927.250501
28,60.000000,24,150820159.173280
