arrival_rate,bp_parameter_L,bp_parameter_H,FCFS_L2_norm_flow_time
32,8.500000,262144,129331205.721987
32,9.800000,32768,128512952.603314
32,12.400000,4096,129285421.710802
32,18.900000,512,134007097.499285
32,56.300000,64,130769544.933885
32,60.000000,12,132191391.292176
32,60.000000,18,132511593.485991
32,60.000000,24,132115490.454665
