arrival_rate,bp_parameter_L,bp_parameter_H,FCFS_L2_norm_flow_time
30,8.500000,262144,202673066.113887
30,9.800000,32768,145158663.904969
30,12.400000,4096,132879772.849540
30,18.900000,512,140627161.560865
30,56.300000,64,140501728.510940
30,60.000000,12,140904764.241499
30,60.000000,18,142058275.573828
30,60.000000,24,140113884.617553
