arrival_rate,bp_parameter_L,bp_parameter_H,FCFS_L2_norm_flow_time
28,8.500000,262144,125655467.556910
28,9.800000,32768,151456490.934124
28,12.400000,4096,143735731.443278
28,18.900000,512,149455718.896412
28,56.300000,64,150045860.731697
28,60.000000,12,149561957.061268
28,60.000000,18,149806648.120591
28,60.000000,24,151804431.558773
