arrival_rate,bp_parameter_L,bp_parameter_H,FCFS_L2_norm_flow_time
30,8.500000,262144,141507203.556375
30,9.800000,32768,146705898.137851
30,12.400000,4096,138504498.648010
30,18.900000,512,140622083.985494
30,56.300000,64,141619093.557782
30,60.000000,12,141675875.436441
30,60.000000,18,142257765.277311
30,60.000000,24,141378407.457926
