arrival_rate,bp_parameter_L,bp_parameter_H,FCFS_L2_norm_flow_time
30,8.500000,262144,158153855.673478
30,9.800000,32768,123204602.723662
30,12.400000,4096,139098657.273984
30,18.900000,512,142554694.927502
30,56.300000,64,140074789.560661
30,60.000000,12,141941419.993223
30,60.000000,18,140658370.814324
30,60.000000,24,140669541.382491
