arrival_rate,bp_parameter_L,bp_parameter_H,FCFS_L2_norm_flow_time
28,8.500000,262144,180895109.637672
28,9.800000,32768,144841285.695722
28,12.400000,4096,150977369.487926
28,18.900000,512,149473583.068033
28,56.300000,64,148979168.939294
28,60.000000,12,149636767.249164
28,60.000000,18,150379345.220204
28,60.000000,24,151619473.032905
