arrival_rate,bp_parameter_L,bp_parameter_H,FCFS_L2_norm_flow_time
32,8.500000,262144,121236686.844573
32,9.800000,32768,145693980.484425
32,12.400000,4096,132589307.330915
32,18.900000,512,131417751.968753
32,56.300000,64,131066095.940441
32,60.000000,12,131565938.533957
32,60.000000,18,131490928.930770
32,60.000000,24,130964037.361834
