arrival_rate,bp_parameter_L,bp_parameter_H,FCFS_L2_norm_flow_time
34,8.500000,262144,120381427.788331
34,9.800000,32768,125012947.305488
34,12.400000,4096,126991304.886276
34,18.900000,512,123606589.136331
34,56.300000,64,121253965.872877
34,60.000000,12,123706788.753196
34,60.000000,18,122296093.376012
34,60.000000,24,120618927.243725
