arrival_rate,bp_parameter_L,bp_parameter_H,FCFS_L2_norm_flow_time
26,8.500000,262144,128973506.709824
26,9.800000,32768,171174610.983579
26,12.400000,4096,154975150.379295
26,18.900000,512,161894951.432105
26,56.300000,64,158714242.342045
26,60.000000,12,158464822.880699
26,60.000000,18,159054815.866997
26,60.000000,24,159424989.852921
