arrival_rate,bp_parameter_L,bp_parameter_H,FCFS_L2_norm_flow_time
38,8.500000,262144,132138191.099327
38,9.800000,32768,113420785.119694
38,12.400000,4096,107490351.395453
38,18.900000,512,102724366.536126
38,56.300000,64,105816739.432452
38,60.000000,12,104129822.236550
38,60.000000,18,104853790.875538
38,60.000000,24,103983929.949340
