arrival_rate,bp_parameter_L,bp_parameter_H,FCFS_L2_norm_flow_time
26,8.500000,262144,166972715.055843
26,9.800000,32768,168352666.835279
26,12.400000,4096,156810870.662393
26,18.900000,512,160133750.380874
26,56.300000,64,159364036.881701
26,60.000000,12,159137224.811605
26,60.000000,18,159557379.268623
26,60.000000,24,158294093.251182
