arrival_rate,bp_parameter_L,bp_parameter_H,FCFS_L2_norm_flow_time
40,8.500000,262144,79064552.931749
40,9.800000,32768,86344386.971836
40,12.400000,4096,88647435.319143
40,18.900000,512,95419996.785413
40,56.300000,64,95243096.268283
40,60.000000,12,94041661.803394
40,60.000000,18,94287698.925186
40,60.000000,24,94858790.164839
