arrival_rate,bp_parameter_L,bp_parameter_H,FCFS_L2_norm_flow_time
24,8.500000,262144,178694926.280355
24,9.800000,32768,162747538.545374
24,12.400000,4096,162126502.664527
24,18.900000,512,167826079.666059
24,56.300000,64,167919715.180523
24,60.000000,12,168851515.565066
24,60.000000,18,169901376.705867
24,60.000000,24,168861125.751484
