frequency,BAL_L2_norm_flow_time,BAL_maximum_flow_time,BAL_longest_H_L2_norm
2,247578.167709,235842.000000,171.828403
4,136649.561240,125785.000000,13.114877
8,253072.084472,164159.000000,54.945427
16,525201.457086,272699.000000,44.395946
32,287959.053577,198408.000000,54.018515
64,399747.324176,256438.000000,777.209753
128,138025.054780,91638.000000,1231.374841
256,451229.774052,271070.000000,499.265460
512,444851.277492,279924.000000,68920.006283
1024,330909.949696,237534.000000,11438.497716
2048,281038.059350,205251.000000,2610.271059
4096,281021.063221,173570.000000,31935.032504
8192,559219.912067,250634.000000,327939.131817
16384,281655.335188,192921.000000,84987.009531
32768,272296.098569,216968.000000,242666.774351
65536,501687.830168,165752.000000,499084.060187
