frequency,BAL_L2_norm_flow_time,BAL_maximum_flow_time,BAL_longest_H_L2_norm
2,121597.806744,114164.000000,16.031220
4,392523.146403,339477.000000,28.213472
8,396806.374163,322880.000000,34.014703
16,107229.578904,92040.000000,80.727938
32,103744.310663,76108.000000,1064.614484
64,204577.749140,126006.000000,247.267062
128,200799.382972,145266.000000,298.826036
256,307101.876681,206445.000000,1135.832734
512,366214.227012,337456.000000,458.531351
1024,311849.360195,195807.000000,1648.187186
2048,179202.194914,103494.000000,1971.755056
4096,191271.043577,146065.000000,80665.263032
8192,145506.922055,77197.000000,23652.759797
16384,405788.615079,212098.000000,297661.453279
32768,467764.551607,269255.000000,328015.198466
65536,285319.175588,190078.000000,154345.126849
