frequency,BAL_L2_norm_flow_time,BAL_maximum_flow_time,BAL_longest_H_L2_norm
2,144332.322115,75808.000000,1543.898960
4,150508.366917,109829.000000,46.421978
8,185103.523856,87723.000000,65.779936
16,373222.026983,258718.000000,109.142109
32,276398.856819,225928.000000,2119.866269
64,377092.320931,217906.000000,3555.926462
128,210106.099811,165269.000000,136.194714
256,201496.994092,111627.000000,1311.262750
512,147243.582600,99649.000000,879.601614
1024,199692.727411,137177.000000,4084.874539
2048,301045.485949,196349.000000,15217.372638
4096,333367.048868,152772.000000,20755.281207
8192,273063.129772,177687.000000,75983.165280
16384,90376.191832,45742.000000,54916.804195
32768,289568.370674,200979.000000,181511.068858
65536,283225.356909,147154.000000,280549.168942
