frequency,BAL_L2_norm_flow_time,BAL_maximum_flow_time,BAL_longest_H_L2_norm
2,736205.309340,213051.000000,0.000000
4,376058.111350,147463.000000,0.000000
8,219056.573980,132830.000000,0.000000
16,837969.829960,214730.000000,0.000000
32,527610.379064,163332.000000,0.000000
64,866733.489962,220034.000000,0.000000
128,608327.056475,222578.000000,0.000000
256,1426884.031170,227002.000000,0.000000
512,916263.587133,228395.000000,0.000000
1024,839284.826660,232581.000000,0.000000
2048,713386.330893,211227.000000,0.000000
4096,877994.273297,202784.000000,0.000000
8192,1186730.451188,204816.000000,0.000000
16384,1180755.691284,227942.000000,0.000000
32768,1409354.847466,235360.000000,0.000000
65536,2080163.898062,251131.000000,0.000000
