frequency,BAL_L2_norm_flow_time,BAL_maximum_flow_time,BAL_longest_H_L2_norm
2,340555.073070,199605.000000,898.049553
4,301923.220766,193396.000000,606.486603
8,505775.844330,250187.000000,24.718414
16,233685.270974,84394.000000,31.096624
32,621471.722748,296115.000000,135.314449
64,444081.461827,222086.000000,303.549008
128,721144.156594,272587.000000,4029.805082
256,459044.047710,272671.000000,1513.357526
512,799193.878785,250279.000000,25493.675471
1024,708586.563576,207448.000000,63774.411310
2048,790585.005369,278731.000000,204362.363874
4096,493297.839732,176924.000000,6772.438556
8192,142893.433184,91066.000000,18888.945974
16384,895393.548321,210985.000000,790272.594188
32768,167804.251037,83447.000000,80620.708177
65536,873165.364390,167507.000000,799640.212030
