frequency,BAL_L2_norm_flow_time,BAL_maximum_flow_time,BAL_longest_H_L2_norm
2,209502.449881,113544.000000,80.591563
4,523907.130392,247796.000000,136.565003
8,262249.410514,141078.000000,63.757353
16,457217.075254,288655.000000,49.426713
32,342558.667812,198242.000000,334.110760
64,410693.979928,243841.000000,3157.835810
128,812623.456517,285056.000000,159.843674
256,243787.452729,167673.000000,1063.837394
512,603126.141072,266826.000000,3867.426664
1024,818557.316938,286704.000000,17549.484722
2048,538311.955252,255534.000000,120392.291796
4096,569253.551263,241453.000000,111901.848711
8192,549081.044809,211517.000000,167276.027096
16384,379242.696820,152361.000000,97920.335916
32768,766758.436895,241747.000000,270179.321285
65536,282282.222655,81570.000000,0.000000
