frequency,BAL_L2_norm_flow_time,BAL_maximum_flow_time,BAL_longest_H_L2_norm
2,452889.271920,228409.000000,19.000000
4,733442.968306,222819.000000,159.081740
8,756128.301204,220955.000000,62.872888
16,925617.805187,220974.000000,162.886464
32,932639.138860,228320.000000,319.264780
64,908339.643392,227000.000000,402.343137
128,1066037.166641,220021.000000,1239.397838
256,1153587.199259,237233.000000,3336.192740
512,198068.003620,103833.000000,11774.055971
1024,1143128.851533,227002.000000,231588.961492
2048,1052135.202648,222622.000000,110790.763401
4096,1316214.127399,234408.000000,300965.172859
8192,1275414.771855,209490.000000,702229.202796
16384,1460718.505105,193138.000000,643534.364424
32768,1071391.854950,143274.000000,154973.712732
65536,868673.645391,176487.000000,809664.447195
