frequency,BAL_L2_norm_flow_time,BAL_maximum_flow_time,BAL_longest_H_L2_norm
2,135557.934198,113215.000000,7532.041556
4,105627.072690,58418.000000,1280.103511
8,160257.147763,104572.000000,163.520641
16,221265.342085,154452.000000,656.417550
32,120190.355874,61082.000000,90.686272
64,258112.176319,167460.000000,139.942845
128,154267.811620,68680.000000,336.181499
256,275432.575040,142944.000000,293.107489
512,210494.199780,103479.000000,1728.043402
1024,183959.967123,124307.000000,4293.414259
2048,499239.283736,203348.000000,15117.362369
4096,363178.080913,201837.000000,4958.202295
8192,169309.129163,97561.000000,97171.066229
16384,599877.135771,198002.000000,418608.958497
32768,115573.543560,59780.000000,99848.627953
65536,591663.112474,242908.000000,489751.991397
