frequency,BAL_L2_norm_flow_time,BAL_maximum_flow_time,BAL_longest_H_L2_norm
2,465840.985842,268209.000000,33.541020
4,425591.786309,324957.000000,71.007042
8,187534.487836,104173.000000,912.055919
16,151582.328007,98259.000000,167.827292
32,102630.997769,63138.000000,431.692020
64,216304.715943,129358.000000,184.002717
128,267838.635678,142564.000000,1985.808400
256,75548.445404,30693.000000,682.367936
512,461756.507421,199699.000000,13903.090736
1024,251663.454445,177299.000000,430.036045
2048,352228.984510,242929.000000,21156.779174
4096,299920.746662,198776.000000,185675.911480
8192,572750.814032,276699.000000,283041.028197
16384,205317.237630,95517.000000,76658.968810
32768,301001.284409,150633.000000,34610.618804
65536,247487.190555,91784.000000,192908.529506
