frequency,BAL_L2_norm_flow_time,BAL_maximum_flow_time,BAL_longest_H_L2_norm
2,262217.011828,140606.000000,0.000000
4,135612.158684,89178.000000,0.000000
8,273564.984803,141206.000000,0.000000
16,497002.715680,255640.000000,0.000000
32,415911.000817,232692.000000,0.000000
64,243652.388952,151032.000000,0.000000
128,521465.317681,268590.000000,0.000000
256,477448.108086,286510.000000,0.000000
512,391643.411446,220648.000000,0.000000
1024,248836.724727,176312.000000,0.000000
2048,899760.682307,283448.000000,0.000000
4096,326384.540559,132137.000000,0.000000
8192,537448.713623,157661.000000,0.000000
16384,599725.750282,272299.000000,0.000000
32768,1590541.909085,260423.000000,0.000000
65536,688605.657963,182915.000000,0.000000
