frequency,BAL_L2_norm_flow_time,BAL_maximum_flow_time,BAL_longest_H_L2_norm
2,193892.118427,161760.000000,0.000000
4,55868.942652,24139.000000,0.000000
8,301925.596648,236260.000000,0.000000
16,89034.110300,56192.000000,0.000000
32,219414.857678,191043.000000,0.000000
64,234441.887458,208597.000000,0.000000
128,403614.307432,248881.000000,0.000000
256,92858.007253,48114.000000,0.000000
512,173575.173919,116682.000000,0.000000
1024,410250.603745,250599.000000,0.000000
2048,222395.780486,130824.000000,0.000000
4096,163548.719714,136766.000000,0.000000
8192,192868.102231,92614.000000,0.000000
16384,589468.798154,260191.000000,0.000000
32768,564009.976243,243618.000000,0.000000
65536,431305.065153,128498.000000,0.000000
