frequency,BAL_L2_norm_flow_time,BAL_maximum_flow_time,BAL_longest_H_L2_norm
2,638302.319204,233978.000000,0.000000
4,356241.451388,178686.000000,0.000000
8,533450.789005,220960.000000,0.000000
16,834055.621070,223286.000000,0.000000
32,1119460.891191,231655.000000,0.000000
64,559626.712751,229362.000000,0.000000
128,1001858.417648,230254.000000,0.000000
256,1100744.723298,223750.000000,0.000000
512,837237.274440,238290.000000,0.000000
1024,724413.223401,213551.000000,0.000000
2048,885314.998143,214443.000000,0.000000
4096,683695.256718,135243.000000,0.000000
8192,1226772.706788,207150.000000,0.000000
16384,783860.802760,237244.000000,0.000000
32768,646170.807573,30030.000000,0.000000
65536,1747661.031627,229506.000000,0.000000
