frequency,BAL_L2_norm_flow_time,BAL_maximum_flow_time,BAL_longest_H_L2_norm
2,79204.867439,42999.000000,0.000000
4,92435.403818,74029.000000,0.000000
8,125774.943188,95443.000000,0.000000
16,152928.109303,128464.000000,0.000000
32,154896.374406,151105.000000,0.000000
64,196394.771017,171907.000000,0.000000
128,137003.747073,131633.000000,0.000000
256,316273.183832,311931.000000,0.000000
512,186977.788459,164091.000000,0.000000
1024,482723.412484,287193.000000,0.000000
2048,110549.233828,64319.000000,0.000000
4096,349971.945719,292256.000000,0.000000
8192,99022.492849,59527.000000,0.000000
16384,295741.199433,222366.000000,0.000000
32768,188267.668435,94721.000000,0.000000
65536,165512.890199,93860.000000,0.000000
