frequency,BAL_L2_norm_flow_time,BAL_maximum_flow_time,BAL_longest_H_L2_norm
2,257272.252517,108224.000000,62.537988
4,320098.436544,164133.000000,50.119856
8,274451.897559,120553.000000,28.948230
16,515391.512179,277286.000000,308.129843
32,523160.482726,268160.000000,16.000000
64,357438.238345,262621.000000,137.619039
128,442473.322916,280206.000000,930.177940
256,570860.102608,256188.000000,4403.998638
512,338067.763993,186828.000000,2337.869115
1024,356025.039506,164595.000000,115908.340705
2048,758826.087556,286914.000000,15374.686013
4096,666998.994463,275761.000000,309812.755967
8192,294880.252158,169371.000000,124734.439330
16384,1056266.908471,235737.000000,416853.645601
32768,548705.545652,244389.000000,171514.160249
65536,923767.410793,248282.000000,461755.042160
