frequency,BAL_L2_norm_flow_time,BAL_maximum_flow_time,BAL_longest_H_L2_norm
2,727976.215456,208864.000000,6577.289259
4,564965.837421,212335.000000,2917.296865
8,719318.660173,218470.000000,111.870461
16,310853.164185,108704.000000,2045.968719
32,884567.050918,224706.000000,360.077769
64,751995.469500,195391.000000,858.999418
128,760201.732282,226074.000000,6589.529801
256,921908.952082,225163.000000,827.804325
512,1004003.153331,181428.000000,8381.540193
1024,1176995.939581,234601.000000,216780.245129
2048,1635300.102868,235755.000000,548504.811381
4096,466563.899889,114920.000000,76571.400732
8192,280957.059356,98091.000000,150898.837507
16384,1418912.800412,220653.000000,730279.174849
32768,1723696.412142,220966.000000,936081.039601
65536,2108167.826846,244633.000000,1543469.143239
