frequency,BAL_L2_norm_flow_time,BAL_maximum_flow_time,BAL_longest_H_L2_norm
2,419431.232122,175347.000000,67.364679
4,1152593.763936,235372.000000,25255.015066
8,477571.506642,227114.000000,794.414250
16,228828.883017,82998.000000,2165.713970
32,826220.472143,185235.000000,256.803427
64,689970.775143,230743.000000,720.447083
128,1275431.703633,231815.000000,136554.506641
256,828838.010900,238170.000000,57180.504921
512,942023.987328,223743.000000,158964.794150
1024,1152375.661806,200697.000000,167067.280764
2048,1402521.415373,234664.000000,267224.809092
4096,1160089.323133,237963.000000,515817.619231
8192,1021828.723128,238171.000000,589902.339291
16384,1294863.543014,227884.000000,504007.252556
32768,775497.111762,115865.000000,703243.777827
65536,646529.574889,44703.000000,617322.636476
