frequency,BAL_L2_norm_flow_time,BAL_maximum_flow_time,BAL_longest_H_L2_norm
2,209397.723569,112548.000000,28.670542
4,125886.963531,95789.000000,24.738634
8,101688.475173,88254.000000,16.000000
16,203179.523865,187152.000000,78.504777
32,107768.865666,86988.000000,199.082897
64,149089.513062,88506.000000,400.181209
128,305379.573719,178176.000000,411.358724
256,305305.203020,264495.000000,2332.762311
512,158857.786340,115411.000000,7939.527442
1024,92045.203172,56861.000000,4533.778887
2048,197705.473134,130260.000000,9537.535216
4096,409515.183577,311247.000000,8100.699414
8192,430702.707464,279647.000000,43323.878393
16384,336985.830340,233344.000000,51050.421614
32768,264386.927315,139091.000000,178930.261873
65536,308508.879021,232729.000000,271370.175148
