frequency,BAL_L2_norm_flow_time,BAL_maximum_flow_time,BAL_longest_H_L2_norm
2,744466.764997,232124.000000,224217.030178
4,503697.156133,208867.000000,254.214476
8,1022222.393399,223963.000000,68.044103
16,947555.387910,224152.000000,178.569314
32,701315.527276,182231.000000,6112.809420
64,1204218.821143,213538.000000,1431.475463
128,1027492.504948,234610.000000,185626.871815
256,892103.038500,183750.000000,20611.279703
512,985112.903293,213982.000000,11790.831904
1024,920752.750777,202610.000000,81266.074090
2048,983243.090902,229820.000000,96698.519549
4096,683620.560185,231084.000000,124540.027268
8192,837887.691637,223294.000000,377901.097028
16384,1015156.950343,75745.000000,445044.040568
32768,591578.469649,29881.000000,0.000000
65536,1451100.582276,125651.000000,869934.547544
