frequency,BAL_L2_norm_flow_time,BAL_maximum_flow_time,BAL_longest_H_L2_norm
2,320431.948782,178422.000000,0.000000
4,498994.757726,274856.000000,0.000000
8,444715.685436,234695.000000,0.000000
16,501795.827708,277712.000000,0.000000
32,198905.346587,130704.000000,0.000000
64,726455.936143,272326.000000,0.000000
128,613838.811822,271816.000000,0.000000
256,398486.889778,161938.000000,0.000000
512,505709.062915,254327.000000,0.000000
1024,564977.156277,217164.000000,0.000000
2048,534010.460669,241186.000000,0.000000
4096,516781.972280,248678.000000,0.000000
8192,707742.012828,268993.000000,0.000000
16384,510164.897822,311041.000000,0.000000
32768,733441.744607,270872.000000,0.000000
65536,1150838.840652,286386.000000,0.000000
