frequency,BAL_L2_norm_flow_time,BAL_maximum_flow_time,BAL_longest_H_L2_norm
2,141133.538385,104594.000000,14144.008201
4,254047.060129,132561.000000,758.221603
8,130237.265070,77862.000000,74.933304
16,210348.163950,135053.000000,283.705834
32,354825.099012,187000.000000,97.339612
64,376232.968792,207121.000000,194.882016
128,151814.562879,86897.000000,512.654855
256,175264.522251,123102.000000,1421.071427
512,247359.100071,154359.000000,700.781706
1024,207357.046526,142051.000000,11610.423506
2048,120643.481929,82950.000000,5579.914605
4096,437292.431953,228138.000000,143369.315319
8192,306004.975005,127212.000000,236798.114334
16384,232935.558827,106270.000000,38556.779041
32768,293805.528719,165719.000000,172054.241671
65536,326656.229711,107630.000000,270805.721468
