frequency,BAL_L2_norm_flow_time,BAL_maximum_flow_time,BAL_longest_H_L2_norm
2,375964.766041,156284.000000,0.000000
4,881840.454327,217230.000000,0.000000
8,652569.097440,218978.000000,0.000000
16,755224.008508,207044.000000,0.000000
32,198995.991859,64499.000000,0.000000
64,743147.828562,232155.000000,0.000000
128,677053.244459,223747.000000,0.000000
256,827513.522303,238352.000000,0.000000
512,719479.661268,216736.000000,0.000000
1024,908529.966614,220970.000000,0.000000
2048,1201434.465795,218804.000000,0.000000
4096,1257652.938007,229537.000000,0.000000
8192,1970814.550236,286980.000000,0.000000
16384,1616124.403071,203413.000000,0.000000
32768,256046.205389,102686.000000,0.000000
65536,277180.960437,63558.000000,0.000000
