frequency,BAL_L2_norm_flow_time,BAL_maximum_flow_time,BAL_longest_H_L2_norm
2,128364.127357,83499.000000,44.609416
4,184490.560707,126034.000000,42.023803
8,59132.332670,41406.000000,13.114877
16,270760.293616,169266.000000,346.848670
32,417834.521337,281976.000000,49.183331
64,78416.085582,57738.000000,1021.729906
128,353503.182865,211929.000000,80173.500298
256,69311.570564,33067.000000,276.665863
512,220156.373939,211069.000000,2353.722583
1024,149728.698605,88974.000000,2029.820435
2048,393829.350012,254026.000000,1526.228358
4096,336079.709267,262955.000000,2082.039625
8192,231920.733112,193474.000000,36815.890713
16384,135480.192216,91859.000000,4936.921510
32768,129578.265068,72856.000000,0.000000
65536,840739.673875,308787.000000,744397.340396
