frequency,BAL_L2_norm_flow_time,BAL_maximum_flow_time,BAL_longest_H_L2_norm
2,351755.825858,322326.000000,13.038405
4,175625.588301,107716.000000,25.396850
8,220497.327898,208904.000000,7.000000
16,144728.622114,84893.000000,642.758119
32,384972.027964,301391.000000,92.173749
64,133080.223779,110476.000000,100.920761
128,445287.276087,208100.000000,264.580801
256,152847.648144,89634.000000,1127.619617
512,180467.923734,154354.000000,11068.028280
1024,391820.334322,180235.000000,18033.444679
2048,231448.726065,109623.000000,5255.155088
4096,761245.431621,298687.000000,204129.199967
8192,400277.547648,272743.000000,168406.786657
16384,461723.165869,269163.000000,177948.268460
32768,261048.735804,158164.000000,211110.741250
65536,621622.634913,284616.000000,457548.642926
