frequency,BAL_L2_norm_flow_time,BAL_maximum_flow_time,BAL_longest_H_L2_norm
2,410095.403890,204260.000000,0.000000
4,250708.384469,167245.000000,0.000000
8,197862.048395,106220.000000,0.000000
16,598802.739524,295254.000000,0.000000
32,361749.431342,238048.000000,0.000000
64,145932.904185,71138.000000,0.000000
128,332344.958970,279117.000000,0.000000
256,491125.027006,238567.000000,0.000000
512,222252.200855,184231.000000,0.000000
1024,226784.306607,183685.000000,0.000000
2048,245679.238506,199153.000000,0.000000
4096,342126.524888,221559.000000,0.000000
8192,434160.948407,253615.000000,0.000000
16384,189291.170819,98746.000000,0.000000
32768,190569.455614,103916.000000,0.000000
65536,427243.760338,159264.000000,0.000000
