frequency,BAL_L2_norm_flow_time,BAL_maximum_flow_time,BAL_longest_H_L2_norm
2,85248.360794,46651.000000,18.220867
4,153322.566036,131347.000000,68.417834
8,64362.210652,33366.000000,1155.158431
16,215930.729897,187466.000000,191.530676
32,257951.043016,167656.000000,389.565142
64,349137.296467,249973.000000,226.821516
128,416584.825525,374557.000000,143.268978
256,115569.167108,95494.000000,800.258083
512,362116.658969,267828.000000,548.113127
1024,109377.689955,59027.000000,5966.981481
2048,130107.405938,108639.000000,6067.020191
4096,325000.188945,236814.000000,28288.730848
8192,159764.324694,91745.000000,29844.202904
16384,365921.371827,315332.000000,326137.100643
32768,49478.283580,33457.000000,981.259395
65536,145596.658993,96919.000000,0.000000
