frequency,BAL_L2_norm_flow_time,BAL_maximum_flow_time,BAL_longest_H_L2_norm
2,513940.007740,216068.000000,152.502459
4,544429.894861,223745.000000,1860.456127
8,582510.929528,149786.000000,290.451373
16,730549.207039,237239.000000,105.655099
32,886097.967893,216622.000000,8920.806634
64,946993.951486,228869.000000,282.992933
128,915797.823334,225720.000000,634.480102
256,793044.663637,182355.000000,5612.578730
512,1016754.002046,228568.000000,74123.363786
1024,987715.838917,233510.000000,66250.592835
2048,1427854.268466,225610.000000,281391.271448
4096,521203.536014,165801.000000,217088.849115
8192,1911618.068568,265326.000000,630803.793827
16384,1446946.199921,236280.000000,809286.198155
32768,1704303.442079,227605.000000,1191107.275552
65536,251766.976637,29816.000000,0.000000
