frequency,BAL_L2_norm_flow_time,BAL_maximum_flow_time,BAL_longest_H_L2_norm
2,432021.146273,302098.000000,13.000000
4,168783.773406,96716.000000,54754.000329
8,315483.437540,233346.000000,8.602325
16,184604.179831,131039.000000,65.604878
32,161233.877904,97735.000000,7608.236984
64,51584.195273,27438.000000,978.437019
128,280678.841639,222279.000000,815.425656
256,403315.566781,261042.000000,42134.278041
512,361731.971104,193172.000000,2046.911087
1024,279653.457994,195555.000000,1315.967705
2048,480045.257151,315789.000000,13605.989086
4096,427466.612868,298872.000000,166898.317391
8192,410780.525954,196710.000000,39746.184974
16384,144911.099592,83875.000000,29495.567498
32768,1097068.270783,269093.000000,1062978.609914
65536,548585.858258,209188.000000,353634.469330
