frequency,BAL_L2_norm_flow_time,BAL_maximum_flow_time,BAL_longest_H_L2_norm
2,168940.721104,75072.000000,74.926631
4,500371.347327,178890.000000,53.103672
8,665229.305108,203284.000000,1163.558765
16,748372.686312,214921.000000,170.364316
32,770573.995403,171847.000000,294.166619
64,663861.167863,204766.000000,1018.613273
128,1098286.000076,219970.000000,6618.148986
256,946760.772116,226541.000000,35846.021425
512,1008907.492006,224424.000000,83042.839914
1024,924708.667815,232137.000000,102125.780271
2048,1175702.189068,221481.000000,23469.435400
4096,1111929.498733,233692.000000,401667.530900
8192,601230.224461,204023.000000,199513.793621
16384,457795.497078,91385.000000,247981.894105
32768,1193938.596411,236083.000000,490398.083066
65536,1499548.819022,237764.000000,0.000000
