frequency,BAL_L2_norm_flow_time,BAL_maximum_flow_time,BAL_longest_H_L2_norm
2,117233.553640,72545.000000,20.542639
4,304022.576326,299219.000000,32.124757
8,219280.495726,197132.000000,391.200716
16,120719.155477,74953.000000,97.585860
32,206646.832025,183454.000000,96.213305
64,203639.947105,142716.000000,99.724621
128,235968.965875,226798.000000,1036.495055
256,730529.641539,518343.000000,688.439540
512,217456.662954,150377.000000,711.467498
1024,224511.728346,209513.000000,11155.215641
2048,166074.562336,132996.000000,7286.826881
4096,267469.635364,216253.000000,17624.047889
8192,281559.124176,229752.000000,230456.684459
16384,307840.422120,221519.000000,241785.589777
32768,70051.182481,40031.000000,17998.990916
65536,151749.759173,93036.000000,147779.011676
