frequency,BAL_L2_norm_flow_time,BAL_maximum_flow_time,BAL_longest_H_L2_norm
2,892089.095208,43271.000000,0.000000
4,434615.426480,41434.000000,0.000000
8,737197.028605,41900.000000,0.000000
16,617547.174817,41867.000000,0.000000
32,1255429.093809,45973.000000,0.000000
64,1059935.699535,40079.000000,0.000000
128,1074718.726675,56413.000000,0.000000
256,1084873.372859,41871.000000,0.000000
512,1097997.776815,42819.000000,0.000000
1024,1502101.109685,114919.000000,0.000000
2048,1146377.287275,91439.000000,0.000000
4096,1246998.513759,43387.000000,0.000000
8192,2233851.684039,215511.000000,0.000000
16384,1491709.015666,100199.000000,0.000000
32768,1075635.819896,61547.000000,0.000000
65536,3950380.229759,251872.000000,0.000000
