frequency,RR_L2_norm_flow_time,RR_maximum_flow_time,RR_longest_H_L2_norm
2,1289268.733675,45429.000000,31229.958229
4,1044387.856471,42760.000000,38745.054123
8,1427390.799477,55109.000000,1974.086118
16,860141.832004,39381.000000,12231.590371
32,1056966.205013,33831.000000,32737.377354
64,1990757.612105,84440.000000,162565.584055
128,1544035.941198,57196.000000,120342.035677
256,1967211.672037,70970.000000,178894.038981
512,3010247.069657,96594.000000,15444.114801
1024,2302402.570734,94631.000000,224286.803843
2048,2581505.442442,87209.000000,633819.448248
4096,2404231.134106,112187.000000,506798.706704
8192,1087154.670443,46478.000000,168935.567706
16384,564927.868381,35989.000000,355704.383021
32768,3580199.985290,105114.000000,1014097.688924
65536,3989524.030740,108151.000000,1319939.268379
