frequency,Dynamic_BAL_njobs200_mode0_L2_norm_flow_time,Dynamic_BAL_njobs200_mode1_L2_norm_flow_time,Dynamic_BAL_njobs200_mode2_L2_norm_flow_time,Dynamic_BAL_njobs200_mode4_L2_norm_flow_time,Dynamic_BAL_njobs200_mode8_L2_norm_flow_time,Dynamic_BAL_njobs200_mode16_L2_norm_flow_time,Dynamic_BAL_njobs200_mode0_maximum_flow_time,Dynamic_BAL_njobs200_mode1_maximum_flow_time,Dynamic_BAL_njobs200_mode2_maximum_flow_time,Dynamic_BAL_njobs200_mode4_maximum_flow_time,Dynamic_BAL_njobs200_mode8_maximum_flow_time,Dynamic_BAL_njobs200_mode16_maximum_flow_time
65536,138504.148656,90030.168033,90686.282926,90772.031441,92294.105738,94070.391155,11398.000000,19479.000000,19479.000000,19479.000000,19479.000000,18987.000000
4,128477.962717,128477.962717,128477.962717,128477.962717,128477.962717,128477.962717,57997.000000,57997.000000,57997.000000,57997.000000,57997.000000,57997.000000
2,85062.523558,85062.523558,85062.523558,85062.523558,85062.523558,85062.523558,27860.000000,27860.000000,27860.000000,27860.000000,27860.000000,27860.000000
32,231275.475667,231316.590447,231275.475667,231275.475667,231275.475667,231275.475667,120091.000000,120091.000000,120091.000000,120091.000000,120091.000000,120091.000000
8192,610406.875690,639792.044755,639846.491198,606826.932335,607899.743893,610406.875690,176493.000000,148511.000000,148511.000000,176493.000000,176493.000000,176493.000000
128,502022.061345,481271.686925,502022.061345,502022.061345,502022.061345,502022.061345,283479.000000,205756.000000,283479.000000,283479.000000,283479.000000,283479.000000
16384,588679.406484,588679.406484,588679.406484,588679.406484,588679.406484,588679.406484,201851.000000,201851.000000,201851.000000,201851.000000,201851.000000,201851.000000
16,305547.160029,305547.160029,305547.160029,305547.160029,305547.160029,305547.160029,193023.000000,193023.000000,193023.000000,193023.000000,193023.000000,193023.000000
8,399864.495543,399864.495543,399864.495543,399864.495543,399864.495543,399864.495543,223415.000000,223415.000000,223415.000000,223415.000000,223415.000000,223415.000000
2048,601093.816282,829504.738072,810940.839516,799169.583187,777530.818142,601093.816282,253254.000000,86129.000000,92804.000000,92781.000000,137314.000000,253254.000000
256,541195.527219,523608.725851,509959.787750,541195.527219,541195.527219,541195.527219,270116.000000,208113.000000,228617.000000,270116.000000,270116.000000,270116.000000
4096,438901.074243,488894.292048,501737.656837,483862.574464,412789.774802,435935.490928,74408.000000,55494.000000,55494.000000,60868.000000,88712.000000,74408.000000
512,444290.289591,431343.544632,417653.442031,444290.289591,444290.289591,444290.289591,189979.000000,123971.000000,123971.000000,189979.000000,189979.000000,189979.000000
1024,458644.446193,618824.121065,682087.441957,612758.638506,501663.042216,458644.446193,206358.000000,105555.000000,126550.000000,180762.000000,180762.000000,206358.000000
64,423165.485440,423165.485440,423165.485440,423165.485440,423165.485440,423165.485440,284177.000000,284177.000000,284177.000000,284177.000000,284177.000000,284177.000000
32768,1075031.737177,1212737.944127,1068674.840221,1074541.676817,1075019.514008,1078168.919942,70377.000000,67361.000000,72475.000000,72475.000000,70377.000000,70377.000000
