frequency,Dynamic_BAL_njobs100_mode1_L2_norm_flow_time,Dynamic_BAL_njobs100_mode2_L2_norm_flow_time,Dynamic_BAL_njobs100_mode3_L2_norm_flow_time,Dynamic_BAL_njobs100_mode4_L2_norm_flow_time,Dynamic_BAL_njobs100_mode5_L2_norm_flow_time,Dynamic_BAL_njobs100_mode6_L2_norm_flow_time,Dynamic_BAL_njobs100_mode1_maximum_flow_time,Dynamic_BAL_njobs100_mode2_maximum_flow_time,Dynamic_BAL_njobs100_mode3_maximum_flow_time,Dynamic_BAL_njobs100_mode4_maximum_flow_time,Dynamic_BAL_njobs100_mode5_maximum_flow_time,Dynamic_BAL_njobs100_mode6_maximum_flow_time
2,143514.805745,143514.805745,143514.805745,143514.805745,143514.805745,143514.805745,95537.000000,95537.000000,95537.000000,95537.000000,95537.000000,95537.000000
1024,155764.774911,152639.637883,155512.574270,155512.574270,155512.574270,155512.574270,55713.000000,58165.000000,91488.000000,91488.000000,91488.000000,91488.000000
64,107899.454355,100812.602942,100812.602942,100812.602942,100812.602942,100812.602942,33864.000000,33904.000000,33904.000000,33904.000000,33904.000000,33904.000000
16384,194727.608443,194727.608443,194727.608443,194727.608443,194727.608443,194727.608443,102764.000000,102764.000000,102764.000000,102764.000000,102764.000000,102764.000000
2048,139188.758792,139188.758792,139188.758792,139188.758792,139188.758792,139163.267204,43897.000000,43897.000000,43897.000000,43897.000000,43897.000000,43897.000000
16,113550.671253,113550.671253,113550.671253,113550.671253,113550.671253,113550.671253,63493.000000,63493.000000,63493.000000,63493.000000,63493.000000,63493.000000
4096,238039.424312,193747.279581,193747.279581,193747.279581,193747.279581,193747.279581,101068.000000,111883.000000,111883.000000,111883.000000,111883.000000,111883.000000
32,190494.459379,177654.595136,177654.595136,177654.595136,177654.595136,177654.595136,84564.000000,84564.000000,84564.000000,84564.000000,84564.000000,84564.000000
128,294808.582414,294808.582414,294808.582414,294808.582414,294808.582414,294808.582414,187450.000000,187450.000000,187450.000000,187450.000000,187450.000000,187450.000000
4,262321.513977,262321.513977,262321.513977,262321.513977,262321.513977,262321.513977,238475.000000,238475.000000,238475.000000,238475.000000,238475.000000,238475.000000
65536,1358723.050538,1333691.788343,1358723.050538,1358723.050538,1358723.050538,1358723.050538,236187.000000,236187.000000,236187.000000,236187.000000,236187.000000,236187.000000
8,296300.867783,296300.867783,296300.867783,296300.867783,296300.867783,296300.867783,223248.000000,223248.000000,223248.000000,223248.000000,223248.000000,223248.000000
32768,1293842.140465,1308952.443293,1308952.443293,1306699.552466,1306699.552466,1308952.443293,252238.000000,252238.000000,252238.000000,252238.000000,252238.000000,252238.000000
512,463829.972987,463829.972987,463829.972987,463829.972987,463829.972987,463829.972987,306700.000000,306700.000000,306700.000000,306700.000000,306700.000000,306700.000000
256,570022.151990,570022.151990,570022.151990,570022.151990,570022.151990,570022.151990,310188.000000,310188.000000,310188.000000,310188.000000,310188.000000,310188.000000
8192,676861.164466,676861.164466,676861.164466,676861.164466,676861.164466,676861.164466,365789.000000,365789.000000,365789.000000,365789.000000,365789.000000,365789.000000
