frequency,Dynamic_BAL_njobs100_mode0_L2_norm_flow_time,Dynamic_BAL_njobs100_mode1_L2_norm_flow_time,Dynamic_BAL_njobs100_mode2_L2_norm_flow_time,Dynamic_BAL_njobs100_mode4_L2_norm_flow_time,Dynamic_BAL_njobs100_mode8_L2_norm_flow_time,Dynamic_BAL_njobs100_mode16_L2_norm_flow_time,Dynamic_BAL_njobs100_mode0_maximum_flow_time,Dynamic_BAL_njobs100_mode1_maximum_flow_time,Dynamic_BAL_njobs100_mode2_maximum_flow_time,Dynamic_BAL_njobs100_mode4_maximum_flow_time,Dynamic_BAL_njobs100_mode8_maximum_flow_time,Dynamic_BAL_njobs100_mode16_maximum_flow_time
8,228582.896727,230997.382228,228582.896727,228582.896727,228582.896727,228582.896727,97377.000000,97377.000000,97377.000000,97377.000000,97377.000000,97377.000000
32,216070.646880,216124.091963,216070.646880,216070.646880,216070.646880,216070.646880,118632.000000,118632.000000,118632.000000,118632.000000,118632.000000,118632.000000
4,147206.256219,143987.455797,147225.305644,147206.256219,147206.256219,147206.256219,88328.000000,67981.000000,88328.000000,88328.000000,88328.000000,88328.000000
16,227627.102499,227637.581423,227297.531471,227627.102499,227627.102499,227627.102499,108139.000000,104682.000000,94290.000000,108139.000000,108139.000000,108139.000000
2048,430719.953683,587694.729229,490203.963763,495115.666461,478184.277890,496722.621286,180407.000000,77428.000000,94595.000000,97984.000000,102896.000000,112674.000000
2,300164.817897,369403.499045,300164.817897,300164.817897,300164.817897,300164.817897,208562.000000,95833.000000,208562.000000,208562.000000,208562.000000,208562.000000
4096,621505.802925,611943.767301,597279.505220,600688.685901,596696.041541,602591.390914,139669.000000,108187.000000,127140.000000,136219.000000,127140.000000,127140.000000
128,408128.079163,489372.281378,454188.668530,388672.325242,408128.079163,408128.079163,218055.000000,94778.000000,96353.000000,177567.000000,218055.000000,218055.000000
8192,277294.387751,464340.899286,467331.653673,468675.124303,467028.888272,457249.231058,119584.000000,62066.000000,62066.000000,62066.000000,64657.000000,76573.000000
1024,414934.282427,516624.062793,504186.312960,447381.747794,414934.282427,414934.282427,203614.000000,128214.000000,131132.000000,171559.000000,203614.000000,203614.000000
512,607789.434948,733648.219413,676624.648887,610201.937517,607789.434948,607789.434948,306612.000000,109163.000000,156065.000000,259518.000000,306612.000000,306612.000000
16384,603966.643831,603554.480396,605731.535180,607229.845299,612845.076135,645118.823522,41881.000000,41881.000000,41881.000000,41881.000000,41881.000000,41881.000000
256,528330.735779,831970.756618,748041.854190,547410.177734,528330.735779,528330.735779,276585.000000,146483.000000,173987.000000,274055.000000,276585.000000,276585.000000
64,559700.148235,857540.909512,880543.363795,559700.148235,559700.148235,559700.148235,285454.000000,253685.000000,252971.000000,285454.000000,285454.000000,285454.000000
32768,704156.774157,699271.677991,704156.774157,704156.774157,704156.774157,704156.774157,217661.000000,217661.000000,217661.000000,217661.000000,217661.000000,217661.000000
65536,583917.599249,583917.599249,583917.599249,583917.599249,583917.599249,583917.599249,279808.000000,279808.000000,279808.000000,279808.000000,279808.000000,279808.000000
