frequency,Dynamic_BAL_njobs200_mode0_L2_norm_flow_time,Dynamic_BAL_njobs200_mode1_L2_norm_flow_time,Dynamic_BAL_njobs200_mode2_L2_norm_flow_time,Dynamic_BAL_njobs200_mode4_L2_norm_flow_time,Dynamic_BAL_njobs200_mode8_L2_norm_flow_time,Dynamic_BAL_njobs200_mode16_L2_norm_flow_time,Dynamic_BAL_njobs200_mode0_maximum_flow_time,Dynamic_BAL_njobs200_mode1_maximum_flow_time,Dynamic_BAL_njobs200_mode2_maximum_flow_time,Dynamic_BAL_njobs200_mode4_maximum_flow_time,Dynamic_BAL_njobs200_mode8_maximum_flow_time,Dynamic_BAL_njobs200_mode16_maximum_flow_time
2,125132.868740,125150.900468,125132.868740,125132.868740,125132.868740,125132.868740,27836.000000,27836.000000,27836.000000,27836.000000,27836.000000,27836.000000
2048,222121.463864,222282.184990,221685.333804,222121.463864,222121.463864,222121.463864,56042.000000,43869.000000,56042.000000,56042.000000,56042.000000,56042.000000
32,144531.728807,187228.420201,144531.728807,144531.728807,144531.728807,144531.728807,64696.000000,31743.000000,64696.000000,64696.000000,64696.000000,64696.000000
16384,405377.434686,451093.317232,438735.763735,436515.994493,446985.003590,405377.434686,136408.000000,80657.000000,80657.000000,92327.000000,96311.000000,136408.000000
8,361913.619123,397044.085548,361913.619123,361913.619123,361913.619123,361913.619123,204713.000000,138130.000000,204713.000000,204713.000000,204713.000000,204713.000000
32768,474605.641557,442892.723873,442892.723873,442865.528959,443878.840910,449461.635030,188804.000000,129767.000000,129767.000000,134730.000000,140558.000000,151218.000000
16,329631.918649,329631.918649,329631.918649,329631.918649,329631.918649,329631.918649,155323.000000,155323.000000,155323.000000,155323.000000,155323.000000,155323.000000
512,525186.513565,753756.322819,568105.095636,525186.513565,525186.513565,525186.513565,241196.000000,137940.000000,168924.000000,241196.000000,241196.000000,241196.000000
4,585473.479920,585473.479920,585473.479920,585473.479920,585473.479920,585473.479920,255252.000000,255252.000000,255252.000000,255252.000000,255252.000000,255252.000000
128,560449.293511,614761.597958,585005.139429,560449.293511,560449.293511,560449.293511,287874.000000,217190.000000,283450.000000,287874.000000,287874.000000,287874.000000
8192,1002495.969764,974498.242360,997798.032253,973788.303965,976144.926610,1002495.969764,208516.000000,112871.000000,145322.000000,159782.000000,163270.000000,208516.000000
64,460108.458917,717398.760063,460108.458917,460108.458917,460108.458917,460108.458917,297745.000000,267472.000000,297745.000000,297745.000000,297745.000000,297745.000000
4096,390561.943211,465634.809803,464650.813097,440992.811354,390561.943211,390561.943211,116758.000000,55255.000000,55255.000000,85092.000000,116758.000000,116758.000000
256,396655.842728,472420.996458,453440.903607,396655.842728,396655.842728,396655.842728,263738.000000,244404.000000,250967.000000,263738.000000,263738.000000,263738.000000
1024,606055.400438,1323584.561064,699488.172691,606055.400438,606055.400438,606055.400438,269532.000000,117242.000000,238255.000000,269532.000000,269532.000000,269532.000000
65536,1663502.176142,1667016.387612,1666783.490257,1670865.954346,1682587.366668,1663502.176142,164953.000000,164953.000000,164953.000000,164953.000000,164953.000000,164953.000000
