frequency,Dynamic_BAL_njobs50_mode0_L2_norm_flow_time,Dynamic_BAL_njobs50_mode1_L2_norm_flow_time,Dynamic_BAL_njobs50_mode2_L2_norm_flow_time,Dynamic_BAL_njobs50_mode4_L2_norm_flow_time,Dynamic_BAL_njobs50_mode8_L2_norm_flow_time,Dynamic_BAL_njobs50_mode16_L2_norm_flow_time,Dynamic_BAL_njobs50_mode0_maximum_flow_time,Dynamic_BAL_njobs50_mode1_maximum_flow_time,Dynamic_BAL_njobs50_mode2_maximum_flow_time,Dynamic_BAL_njobs50_mode4_maximum_flow_time,Dynamic_BAL_njobs50_mode8_maximum_flow_time,Dynamic_BAL_njobs50_mode16_maximum_flow_time
1024,287801.348760,285178.221278,281425.021130,293722.366535,279585.142391,285826.060201,87591.000000,31629.000000,35129.000000,35129.000000,56077.000000,87591.000000
4,114728.671852,123176.232939,114617.725619,114651.617119,114728.671852,114728.671852,73138.000000,63248.000000,59232.000000,73138.000000,73138.000000,73138.000000
4096,177399.629219,193168.381608,205434.432041,175930.770427,176733.804489,174777.412582,62909.000000,42942.000000,37868.000000,40899.000000,52392.000000,52392.000000
256,192123.117331,269049.895690,262592.738451,254529.041435,210579.037010,192123.117331,120761.000000,45852.000000,46943.000000,50693.000000,87076.000000,120761.000000
64,297620.549541,333818.908479,305198.814718,324783.810556,297620.549541,297620.549541,157939.000000,81588.000000,70254.000000,72731.000000,157939.000000,157939.000000
2,122311.827527,168819.114392,139244.538963,137874.008704,122320.125891,122311.827527,96540.000000,39741.000000,62944.000000,63072.000000,96540.000000,96540.000000
16,234604.419566,291523.210326,271444.350553,276786.954886,251856.575590,234604.419566,178602.000000,56829.000000,101466.000000,111711.000000,111711.000000,178602.000000
128,252223.981053,258713.816995,232222.365211,239229.094936,251215.145939,252223.981053,177579.000000,79339.000000,84038.000000,85492.000000,177579.000000,177579.000000
8,406417.061992,545874.917655,477788.276466,396425.337788,406417.061992,406417.061992,273390.000000,124545.000000,145834.000000,163288.000000,273390.000000,273390.000000
16384,453242.974699,547963.146836,548092.144389,541877.117651,543192.938087,565265.706424,113291.000000,34344.000000,34344.000000,35745.000000,35745.000000,38175.000000
32,484403.428337,642390.332218,580637.513618,508047.315106,481664.474447,484403.428337,225783.000000,142064.000000,153033.000000,212923.000000,225783.000000,225783.000000
512,350153.850334,1017797.009490,706044.026100,675464.010957,346535.300203,350153.850334,186157.000000,126092.000000,148808.000000,148808.000000,173813.000000,186157.000000
8192,563469.403167,1346907.755901,1352757.558440,1345378.850567,1305432.652525,1247005.516508,193405.000000,106867.000000,117834.000000,117834.000000,120149.000000,127227.000000
32768,431643.295986,415520.108065,418605.299538,396633.808240,393824.185079,397643.330356,164250.000000,123755.000000,123755.000000,164250.000000,164250.000000,164250.000000
2048,392468.744679,628551.989251,911299.110317,506640.843215,828383.292585,392468.744679,251392.000000,113298.000000,136939.000000,147018.000000,199816.000000,251392.000000
65536,1266026.490527,1264502.420476,1275908.408989,1280172.243358,1280910.811321,1280911.208432,48266.000000,48266.000000,48266.000000,48266.000000,48266.000000,48266.000000
