frequency,Dynamic_BAL_njobs200_mode0_L2_norm_flow_time,Dynamic_BAL_njobs200_mode1_L2_norm_flow_time,Dynamic_BAL_njobs200_mode2_L2_norm_flow_time,Dynamic_BAL_njobs200_mode4_L2_norm_flow_time,Dynamic_BAL_njobs200_mode8_L2_norm_flow_time,Dynamic_BAL_njobs200_mode16_L2_norm_flow_time,Dynamic_BAL_njobs200_mode0_maximum_flow_time,Dynamic_BAL_njobs200_mode1_maximum_flow_time,Dynamic_BAL_njobs200_mode2_maximum_flow_time,Dynamic_BAL_njobs200_mode4_maximum_flow_time,Dynamic_BAL_njobs200_mode8_maximum_flow_time,Dynamic_BAL_njobs200_mode16_maximum_flow_time
4,108989.399962,108989.399962,108989.399962,108989.399962,108989.399962,108989.399962,39501.000000,39501.000000,39501.000000,39501.000000,39501.000000,39501.000000
2048,258160.389737,258160.389737,258160.389737,258160.389737,258160.389737,258160.389737,90598.000000,90598.000000,90598.000000,90598.000000,90598.000000,90598.000000
8,240190.213090,240190.213090,240190.213090,240190.213090,240190.213090,240190.213090,152449.000000,152449.000000,152449.000000,152449.000000,152449.000000,152449.000000
32,144280.808138,144280.808138,144280.808138,144280.808138,144280.808138,144280.808138,61143.000000,61143.000000,61143.000000,61143.000000,61143.000000,61143.000000
2,303499.434967,303499.434967,303499.434967,303499.434967,303499.434967,303499.434967,263567.000000,263567.000000,263567.000000,263567.000000,263567.000000,263567.000000
1024,175917.507608,175917.507608,175917.507608,175917.507608,175917.507608,175917.507608,71060.000000,71060.000000,71060.000000,71060.000000,71060.000000,71060.000000
8192,338588.178386,338588.178386,338588.178386,338588.178386,338588.178386,338588.178386,200359.000000,200359.000000,200359.000000,200359.000000,200359.000000,200359.000000
16,405222.858145,405222.858145,405222.858145,405222.858145,405222.858145,405222.858145,246687.000000,246687.000000,246687.000000,246687.000000,246687.000000,246687.000000
512,444710.731367,444710.731367,444710.731367,444710.731367,444710.731367,444710.731367,268812.000000,268812.000000,268812.000000,268812.000000,268812.000000,268812.000000
256,73087.438736,73087.438736,73087.438736,73087.438736,73087.438736,73087.438736,23798.000000,23798.000000,23798.000000,23798.000000,23798.000000,23798.000000
16384,422962.880354,422962.880354,422962.880354,422962.880354,422962.880354,422962.880354,134317.000000,134317.000000,134317.000000,134317.000000,134317.000000,134317.000000
65536,212006.909649,212006.909649,212006.909649,212006.909649,212006.909649,212006.909649,134368.000000,134368.000000,134368.000000,134368.000000,134368.000000,134368.000000
128,210913.186086,210913.186086,210913.186086,210913.186086,210913.186086,210913.186086,116489.000000,116489.000000,116489.000000,116489.000000,116489.000000,116489.000000
4096,125727.452885,125727.452885,125727.452885,125727.452885,125727.452885,125727.452885,73770.000000,73770.000000,73770.000000,73770.000000,73770.000000,73770.000000
32768,582882.912392,582882.912392,582882.912392,582882.912392,582882.912392,582882.912392,148278.000000,148278.000000,148278.000000,148278.000000,148278.000000,148278.000000
64,247227.354736,284157.938332,247227.354736,247227.354736,247227.354736,247227.354736,183290.000000,144638.000000,183290.000000,183290.000000,183290.000000,183290.000000
