arrival_rate,bp_L,bp_H,FCFS_percentage,SRPT_percentage,total_rounds
38.00,13.00,262144,0.00,100.00,400
34.00,13.00,262144,0.00,100.00,400
40.00,13.00,262144,0.00,100.00,400
40.00,15.30,32768,0.00,100.00,400
34.00,15.30,32768,0.00,100.00,400
38.00,15.30,32768,0.00,100.00,400
30.00,13.00,262144,0.00,100.00,400
36.00,13.00,262144,0.00,100.00,400
32.00,13.00,262144,0.00,100.00,400
36.00,15.30,32768,0.00,100.00,400
28.00,13.00,262144,0.00,100.00,400
32.00,15.30,32768,0.00,100.00,400
40.00,19.70,4096,0.00,100.00,400
36.00,19.70,4096,0.00,100.00,400
28.00,15.30,32768,0.00,100.00,400
26.00,13.00,262144,0.00,100.00,400
32.00,90.00,18,99.75,0.25,400
38.00,19.70,4096,0.00,100.00,400
30.00,15.30,32768,0.00,100.00,400
24.00,13.00,262144,0.00,100.00,400
26.00,15.30,32768,0.00,100.00,400
36.00,90.00,18,99.75,0.25,400
34.00,19.70,4096,0.00,100.00,400
22.00,13.00,262144,0.00,100.00,400
20.00,13.00,262144,0.00,100.00,400
22.00,19.70,4096,0.00,100.00,400
24.00,15.30,32768,0.00,100.00,400
28.00,19.70,4096,0.00,100.00,400
30.00,19.70,4096,0.00,100.00,400
38.00,90.00,18,99.75,0.25,400
32.00,19.70,4096,0.00,100.00,400
40.00,32.30,512,0.00,100.00,400
34.00,32.30,512,0.00,100.00,400
20.00,15.30,32768,0.00,100.00,400
26.00,90.00,18,84.75,15.25,400
20.00,90.00,18,4.00,96.00,400
22.00,15.30,32768,0.00,100.00,400
24.00,19.70,4096,0.00,100.00,400
36.00,32.30,512,0.00,100.00,400
28.00,90.00,18,96.50,3.50,400
38.00,90.00,36,29.75,70.25,400
24.00,90.00,18,61.00,39.00,400
30.00,90.00,18,99.25,0.75,400
36.00,90.00,27,91.50,8.50,400
20.00,90.00,27,0.00,100.00,400
38.00,32.30,512,0.00,100.00,400
32.00,90.00,27,54.50,45.50,400
34.00,90.00,27,75.50,24.50,400
26.00,19.70,4096,0.00,100.00,400
40.00,90.00,36,48.00,52.00,400
40.00,90.00,18,99.75,0.25,400
34.00,90.00,18,99.75,0.25,400
32.00,90.00,36,1.50,98.50,400
34.00,90.00,36,6.50,93.50,400
32.00,32.30,512,0.00,100.00,400
22.00,90.00,18,18.50,81.50,400
28.00,90.00,27,7.25,92.75,400
30.00,32.30,512,0.00,100.00,400
28.00,32.30,512,0.00,100.00,400
38.00,90.00,27,97.25,2.75,400
40.00,90.00,27,97.25,2.75,400
24.00,90.00,27,0.00,100.00,400
36.00,90.00,36,15.75,84.25,400
22.00,90.00,27,0.00,100.00,400
24.00,90.00,36,0.00,100.00,400
22.00,32.30,512,0.00,100.00,400
30.00,90.00,27,26.00,74.00,400
26.00,90.00,36,0.00,100.00,400
22.00,90.00,36,0.00,100.00,400
28.00,90.00,36,0.00,100.00,400
20.00,32.30,512,0.00,100.00,400
20.00,90.00,36,0.00,100.00,400
26.00,32.30,512,0.00,100.00,400
20.00,19.70,4096,0.00,100.00,400
30.00,90.00,36,0.25,99.75,400
26.00,90.00,27,2.50,97.50,400
24.00,32.30,512,0.00,100.00,400
