frequency,SJF_L2_norm_flow_time,SJF_maximum_flow_time,SJF_longest_H_L2_norm
2,1839496.409487,171085.000000,16.248077
4,207345.519532,34859.000000,63.608176
8,114827.047297,37852.000000,3729.244025
16,112914.529163,48102.000000,124.919974
32,436505.122009,171715.000000,881.196346
64,1000389.501799,118656.000000,1336.930439
128,155292.511307,56342.000000,5881.641268
256,288029.861624,116518.000000,3586.798433
512,135675.344197,67001.000000,3981.861374
1024,197727.051472,40892.000000,48794.143132
2048,145422.951490,57936.000000,35151.074393
4096,488177.876541,271563.000000,26700.102509
8192,253542.906156,53803.000000,31085.916248
16384,266536.677660,85712.000000,94640.682611
32768,252252.187049,120730.000000,106544.039824
65536,324096.633301,84493.000000,0.000000
