frequency,SJF_L2_norm_flow_time,SJF_maximum_flow_time,SJF_longest_H_L2_norm
2,254982.685442,88389.000000,5051.394461
4,301331.084659,113924.000000,2634.046317
8,216984.738016,49635.000000,354.177921
16,462319.544273,213859.000000,203.683578
32,231924.967270,54826.000000,3233.481560
64,107015.273457,63281.000000,1427.585024
128,247094.531566,138701.000000,2104.965320
256,281278.838985,160730.000000,17941.091633
512,297248.760293,181830.000000,5757.806614
1024,221875.606419,71075.000000,49890.425605
2048,5926417.680220,236399.000000,246875.979621
4096,365222.567060,124720.000000,142329.702304
8192,261870.621878,92455.000000,29321.817338
16384,463902.664944,150003.000000,36496.680644
32768,298048.491607,67935.000000,218599.174013
65536,323036.918215,116966.000000,296319.088552
