frequency,SJF_L2_norm_flow_time,SJF_maximum_flow_time,SJF_longest_H_L2_norm
2,503055.113642,142876.000000,272.396769
4,291247.028294,179188.000000,209.179349
8,128356.655554,53438.000000,1130.502543
16,245396.210254,135577.000000,802.896631
32,535075.489156,67796.000000,830.026506
64,138136.385319,51820.000000,4852.592812
128,402071.758117,214506.000000,6525.500594
256,393008.990139,244874.000000,12065.543005
512,279836.098367,74740.000000,8940.231093
1024,511594.820931,212058.000000,203260.585377
2048,528609.312849,269055.000000,104870.730659
4096,225047.098024,66617.000000,10739.043719
8192,290033.698263,126808.000000,52692.861537
16384,300452.358756,62045.000000,133260.891371
32768,1161481.168884,220289.000000,1141372.710066
65536,482915.663130,207599.000000,0.000000
