frequency,RFDynamic_njobs25_mode0_L2_norm_flow_time,RFDynamic_njobs25_mode1_L2_norm_flow_time,RFDynamic_njobs25_mode2_L2_norm_flow_time,RFDynamic_njobs25_mode4_L2_norm_flow_time,RFDynamic_njobs25_mode8_L2_norm_flow_time,RFDynamic_njobs25_mode16_L2_norm_flow_time,RFDynamic_njobs25_mode0_maximum_flow_time,RFDynamic_njobs25_mode1_maximum_flow_time,RFDynamic_njobs25_mode2_maximum_flow_time,RFDynamic_njobs25_mode4_maximum_flow_time,RFDynamic_njobs25_mode8_maximum_flow_time,RFDynamic_njobs25_mode16_maximum_flow_time
128,22946.088708,225891.269935,132387.580769,82835.076043,64664.713283,22956.289835,11967.000000,13700.000000,12919.000000,11967.000000,11967.000000,11967.000000
16384,38761.032636,342691.173808,258532.942827,176582.247494,92205.295255,38764.293183,11797.000000,13385.000000,13246.000000,13368.000000,11807.000000,11780.000000
256,51040.650378,492796.219711,373706.942197,194677.930840,52435.823937,51009.320697,28135.000000,36300.000000,35876.000000,35149.000000,28135.000000,28135.000000
2,43236.638503,472254.519623,343644.346758,220213.546007,56961.915558,43256.351279,26997.000000,26997.000000,26997.000000,26997.000000,26997.000000,26997.000000
32768,22696.568860,132982.901980,84052.441345,36138.342104,25303.952023,25146.773173,7334.000000,7334.000000,7334.000000,7334.000000,7334.000000,7334.000000
65536,63916.896569,492972.715601,358856.888329,232446.223456,64016.669751,63915.485174,18284.000000,20213.000000,20081.000000,19758.000000,18299.000000,18299.000000
4096,38555.482840,600388.469809,416788.547146,222572.789824,38560.852804,38556.684985,30018.000000,29684.000000,30018.000000,30018.000000,30018.000000,30018.000000
1024,92319.053402,1776053.936466,1323127.809919,680071.889907,92410.820254,92333.454067,62754.000000,73339.000000,73339.000000,70152.000000,62754.000000,62754.000000
8192,82765.986969,830875.896991,676187.974648,465888.903522,175884.637649,82789.158976,23463.000000,27208.000000,26791.000000,27193.000000,23463.000000,23463.000000
2048,116657.069233,2151498.879210,1371481.490042,798163.363754,116671.435373,116559.475093,85954.000000,85772.000000,85954.000000,85954.000000,85954.000000,85954.000000
512,66528.252450,2220713.506335,1643483.444615,943156.424331,66595.796241,66567.265266,53366.000000,59628.000000,59291.000000,57082.000000,53366.000000,53366.000000
16,48402.100368,714078.143969,552791.257359,253240.070419,48634.465516,48527.453807,25811.000000,26390.000000,26390.000000,25811.000000,25811.000000,25811.000000
32,72286.905882,1853547.710131,1266021.894413,863662.011059,110154.085930,72305.928429,52499.000000,54730.000000,54639.000000,52499.000000,52499.000000,52499.000000
64,80807.880569,2739932.483782,2118786.612200,1191433.814294,80811.665383,80560.015603,65435.000000,69253.000000,68842.000000,66805.000000,65435.000000,65435.000000
4,88046.076994,2576575.331712,1694271.891075,995093.751651,274183.793243,88531.342275,61952.000000,82219.000000,81181.000000,80464.000000,61952.000000,61952.000000
8,251486.989508,10306746.099495,7149738.079415,3205287.734769,1071968.970288,251484.139522,209765.000000,215244.000000,213880.000000,209742.000000,209041.000000,209765.000000
